timeframe,month_id,manager_user_id,subordinado_user_id,nlp_concepto_sospechoso,nlp_concepto_crudo,nlp_descripciones,tx_count,monto_total,interpretabilidad
todo_el_tiempo,2022-10,P0162,P0195,"['SOBORNO', 'CONSULTORIA_FANTASMA', 'DONATIVO_CRUZADO']",consultoria circuito_movilidad (PUE-HR-992) [benchmark ético],consultoria - circuito_movilidad (PUE-HR-992) [benchmark ético],3,35877.96,"En la ventana 'todo_el_tiempo', durante 2022-10 el subordinado P0195 envió 3 pagos al manager P0162 etiquetados como 'SOBORNO, CONSULTORIA_FANTASMA, DONATIVO_CRUZADO', acumulando 35,877.96 en monto total. Conceptos crudos detectados: consultoria circuito_movilidad (PUE-HR-992) [benchmark ético]. Descripciones de origen: consultoria - circuito_movilidad (PUE-HR-992) [benchmark ético]."
todo_el_tiempo,2024-01,P0169,P0246,"['SOBORNO', 'VIATICOS_LUJOSOS', 'DONATIVO_CRUZADO']",viatico interoperabilidad_openbanking (QRO-RPA-312) [pilot de innovación],viatico - interoperabilidad_openbanking (QRO-RPA-312) [pilot de innovación],3,33018.03,"En la ventana 'todo_el_tiempo', durante 2024-01 el subordinado P0246 envió 3 pagos al manager P0169 etiquetados como 'SOBORNO, VIATICOS_LUJOSOS, DONATIVO_CRUZADO', acumulando 33,018.03 en monto total. Conceptos crudos detectados: viatico interoperabilidad_openbanking (QRO-RPA-312) [pilot de innovación]. Descripciones de origen: viatico - interoperabilidad_openbanking (QRO-RPA-312) [pilot de innovación]."
todo_el_tiempo,2021-06,P0036,P0003,"['SOBORNO', 'DONATIVO_CRUZADO', 'NOMINA_PARALELA']",bono_excepcional marketplace_artesanal (SLP-ENG-640) [benchmark ético],bono_excepcional - marketplace_artesanal (SLP-ENG-640) [benchmark ético],3,31903.83,"En la ventana 'todo_el_tiempo', durante 2021-06 el subordinado P0003 envió 3 pagos al manager P0036 etiquetados como 'SOBORNO, DONATIVO_CRUZADO, NOMINA_PARALELA', acumulando 31,903.83 en monto total. Conceptos crudos detectados: bono_excepcional marketplace_artesanal (SLP-ENG-640) [benchmark ético]. Descripciones de origen: bono_excepcional - marketplace_artesanal (SLP-ENG-640) [benchmark ético]."
todo_el_tiempo,2023-03,P0213,P0204,"['SOBORNO', 'DONATIVO_CRUZADO', 'NOMINA_PARALELA']",bono_excepcional reciclaje-oceanico (MTY-FIN-778) [relatório preliminar],bono_excepcional - reciclaje-oceanico (MTY-FIN-778) [relatório preliminar],3,31724.73,"En la ventana 'todo_el_tiempo', durante 2023-03 el subordinado P0204 envió 3 pagos al manager P0213 etiquetados como 'SOBORNO, DONATIVO_CRUZADO, NOMINA_PARALELA', acumulando 31,724.73 en monto total. Conceptos crudos detectados: bono_excepcional reciclaje-oceanico (MTY-FIN-778) [relatório preliminar]. Descripciones de origen: bono_excepcional - reciclaje-oceanico (MTY-FIN-778) [relatório preliminar]."
todo_el_tiempo,2024-01,P0006,P0014,"['SOBORNO', 'CONSULTORIA_FANTASMA', 'DONATIVO_CRUZADO']",consultoria interoperabilidad_openbanking ref GDL-CX-204 benchmark ético,consultoria; interoperabilidad_openbanking; ref GDL-CX-204; benchmark ético,3,31556.760000000002,"En la ventana 'todo_el_tiempo', durante 2024-01 el subordinado P0014 envió 3 pagos al manager P0006 etiquetados como 'SOBORNO, CONSULTORIA_FANTASMA, DONATIVO_CRUZADO', acumulando 31,556.76 en monto total. Conceptos crudos detectados: consultoria interoperabilidad_openbanking ref GDL-CX-204 benchmark ético. Descripciones de origen: consultoria; interoperabilidad_openbanking; ref GDL-CX-204; benchmark ético."
todo_el_tiempo,2024-01,P0247,P0026,"['SOBORNO', 'DONATIVO_CRUZADO', 'REEMBOLSO_DUDOSO']",reembolso_caja_chica sprint_bimensual (BCS-LEGAL-504) [observatorio ciudadano],reembolso_caja_chica - sprint_bimensual (BCS-LEGAL-504) [observatorio ciudadano],3,29599.02,"En la ventana 'todo_el_tiempo', durante 2024-01 el subordinado P0026 envió 3 pagos al manager P0247 etiquetados como 'SOBORNO, DONATIVO_CRUZADO, REEMBOLSO_DUDOSO', acumulando 29,599.02 en monto total. Conceptos crudos detectados: reembolso_caja_chica sprint_bimensual (BCS-LEGAL-504) [observatorio ciudadano]. Descripciones de origen: reembolso_caja_chica - sprint_bimensual (BCS-LEGAL-504) [observatorio ciudadano]."
todo_el_tiempo,2025-10,P0243,P0185,"['SOBORNO', 'VIATICOS_LUJOSOS', 'DONATIVO_CRUZADO']",viatico pasantia_internacional expediente MX-OPS-001 observatorio ciudadano,viatico | pasantia_internacional | expediente MX-OPS-001 | observatorio ciudadano,3,28076.760000000002,"En la ventana 'todo_el_tiempo', durante 2025-10 el subordinado P0185 envió 3 pagos al manager P0243 etiquetados como 'SOBORNO, VIATICOS_LUJOSOS, DONATIVO_CRUZADO', acumulando 28,076.76 en monto total. Conceptos crudos detectados: viatico pasantia_internacional expediente MX-OPS-001 observatorio ciudadano. Descripciones de origen: viatico | pasantia_internacional | expediente MX-OPS-001 | observatorio ciudadano."
todo_el_tiempo,2023-09,P0057,P0240,"['SOBORNO', 'DONATIVO_CRUZADO', 'REEMBOLSO_DUDOSO']",reembolso_caja_chica sprint_bimensual (BCN-CIBER-724) [sesión híbrida],reembolso_caja_chica - sprint_bimensual (BCN-CIBER-724) [sesión híbrida],3,27341.28,"En la ventana 'todo_el_tiempo', durante 2023-09 el subordinado P0240 envió 3 pagos al manager P0057 etiquetados como 'SOBORNO, DONATIVO_CRUZADO, REEMBOLSO_DUDOSO', acumulando 27,341.28 en monto total. Conceptos crudos detectados: reembolso_caja_chica sprint_bimensual (BCN-CIBER-724) [sesión híbrida]. Descripciones de origen: reembolso_caja_chica - sprint_bimensual (BCN-CIBER-724) [sesión híbrida]."
todo_el_tiempo,2021-06,P0010,P0135,"['SOBORNO', 'CONSULTORIA_FANTASMA', 'DONATIVO_CRUZADO']",consultoria turismo_espacial (BCN-CIBER-724) [observatorio ciudadano],consultoria - turismo_espacial (BCN-CIBER-724) [observatorio ciudadano],3,26059.02,"En la ventana 'todo_el_tiempo', durante 2021-06 el subordinado P0135 envió 3 pagos al manager P0010 etiquetados como 'SOBORNO, CONSULTORIA_FANTASMA, DONATIVO_CRUZADO', acumulando 26,059.02 en monto total. Conceptos crudos detectados: consultoria turismo_espacial (BCN-CIBER-724) [observatorio ciudadano]. Descripciones de origen: consultoria - turismo_espacial (BCN-CIBER-724) [observatorio ciudadano]."
todo_el_tiempo,2025-10,P0246,P0081,"['SOBORNO', 'DONATIVO_CRUZADO', 'NOMINA_PARALELA']",bono_excepcional festival_culinario ref BCS-LEGAL-504 mise jour,bono_excepcional; festival_culinario; ref BCS-LEGAL-504; mise à jour,3,23038.829999999998,"En la ventana 'todo_el_tiempo', durante 2025-10 el subordinado P0081 envió 3 pagos al manager P0246 etiquetados como 'SOBORNO, DONATIVO_CRUZADO, NOMINA_PARALELA', acumulando 23,038.83 en monto total. Conceptos crudos detectados: bono_excepcional festival_culinario ref BCS-LEGAL-504 mise jour. Descripciones de origen: bono_excepcional; festival_culinario; ref BCS-LEGAL-504; mise à jour."
todo_el_tiempo,2023-06,P0110,P0012,"['SOBORNO', 'DONATIVO_CRUZADO', 'REEMBOLSO_DUDOSO']",reembolso_caja_chica criptodonativo ref CDMX-AI-887 prueba de concepto,reembolso_caja_chica; criptodonativo; ref CDMX-AI-887; prueba de concepto,3,21218.07,"En la ventana 'todo_el_tiempo', durante 2023-06 el subordinado P0012 envió 3 pagos al manager P0110 etiquetados como 'SOBORNO, DONATIVO_CRUZADO, REEMBOLSO_DUDOSO', acumulando 21,218.07 en monto total. Conceptos crudos detectados: reembolso_caja_chica criptodonativo ref CDMX-AI-887 prueba de concepto. Descripciones de origen: reembolso_caja_chica; criptodonativo; ref CDMX-AI-887; prueba de concepto."
todo_el_tiempo,2024-01,P0074,P0244,"['SOBORNO', 'VIATICOS_LUJOSOS', 'DONATIVO_CRUZADO']",viatico marketplace_artesanal (BCS-LEGAL-504) [pilot de innovación],viatico - marketplace_artesanal (BCS-LEGAL-504) [pilot de innovación],3,20294.25,"En la ventana 'todo_el_tiempo', durante 2024-01 el subordinado P0244 envió 3 pagos al manager P0074 etiquetados como 'SOBORNO, VIATICOS_LUJOSOS, DONATIVO_CRUZADO', acumulando 20,294.25 en monto total. Conceptos crudos detectados: viatico marketplace_artesanal (BCS-LEGAL-504) [pilot de innovación]. Descripciones de origen: viatico - marketplace_artesanal (BCS-LEGAL-504) [pilot de innovación]."
todo_el_tiempo,2025-05,P0233,P0082,"['SOBORNO', 'DONATIVO_CRUZADO', 'NOMINA_PARALELA']",bono_excepcional bosque_urbano expediente SLP-ENG-640 pilot de innovación,bono_excepcional | bosque_urbano | expediente SLP-ENG-640 | pilot de innovación,3,20267.73,"En la ventana 'todo_el_tiempo', durante 2025-05 el subordinado P0082 envió 3 pagos al manager P0233 etiquetados como 'SOBORNO, DONATIVO_CRUZADO, NOMINA_PARALELA', acumulando 20,267.73 en monto total. Conceptos crudos detectados: bono_excepcional bosque_urbano expediente SLP-ENG-640 pilot de innovación. Descripciones de origen: bono_excepcional | bosque_urbano | expediente SLP-ENG-640 | pilot de innovación."
todo_el_tiempo,2021-02,P0235,P0041,"['SOBORNO', 'VIATICOS_LUJOSOS', 'DONATIVO_CRUZADO']",viatico criptodonativo ref CDMX-AI-887 pilot de innovación,viatico; criptodonativo; ref CDMX-AI-887; pilot de innovación,3,20157.84,"En la ventana 'todo_el_tiempo', durante 2021-02 el subordinado P0041 envió 3 pagos al manager P0235 etiquetados como 'SOBORNO, VIATICOS_LUJOSOS, DONATIVO_CRUZADO', acumulando 20,157.84 en monto total. Conceptos crudos detectados: viatico criptodonativo ref CDMX-AI-887 pilot de innovación. Descripciones de origen: viatico; criptodonativo; ref CDMX-AI-887; pilot de innovación."
todo_el_tiempo,2020-05,P0063,P0113,"['SOBORNO', 'CONSULTORIA_FANTASMA', 'DONATIVO_CRUZADO']",consultoria sprint_bimensual expediente CDMX-AI-887 urgent follow-up,consultoria | sprint_bimensual | expediente CDMX-AI-887 | urgent follow-up,3,19999.77,"En la ventana 'todo_el_tiempo', durante 2020-05 el subordinado P0113 envió 3 pagos al manager P0063 etiquetados como 'SOBORNO, CONSULTORIA_FANTASMA, DONATIVO_CRUZADO', acumulando 19,999.77 en monto total. Conceptos crudos detectados: consultoria sprint_bimensual expediente CDMX-AI-887 urgent follow-up. Descripciones de origen: consultoria | sprint_bimensual | expediente CDMX-AI-887 | urgent follow-up."
todo_el_tiempo,2020-08,P0209,P0103,"['SOBORNO', 'VIATICOS_LUJOSOS', 'DONATIVO_CRUZADO']",viatico reciclaje-oceanico expediente MTY-FIN-778 mise jour,viatico | reciclaje-oceanico | expediente MTY-FIN-778 | mise à jour,3,19868.31,"En la ventana 'todo_el_tiempo', durante 2020-08 el subordinado P0103 envió 3 pagos al manager P0209 etiquetados como 'SOBORNO, VIATICOS_LUJOSOS, DONATIVO_CRUZADO', acumulando 19,868.31 en monto total. Conceptos crudos detectados: viatico reciclaje-oceanico expediente MTY-FIN-778 mise jour. Descripciones de origen: viatico | reciclaje-oceanico | expediente MTY-FIN-778 | mise à jour."
todo_el_tiempo,2021-09,P0216,P0104,"['SOBORNO', 'DONATIVO_CRUZADO', 'REEMBOLSO_DUDOSO']",reembolso_caja_chica turismo_espacial ref GDL-CX-204 pilot de innovación,reembolso_caja_chica; turismo_espacial; ref GDL-CX-204; pilot de innovación,3,19381.38,"En la ventana 'todo_el_tiempo', durante 2021-09 el subordinado P0104 envió 3 pagos al manager P0216 etiquetados como 'SOBORNO, DONATIVO_CRUZADO, REEMBOLSO_DUDOSO', acumulando 19,381.38 en monto total. Conceptos crudos detectados: reembolso_caja_chica turismo_espacial ref GDL-CX-204 pilot de innovación. Descripciones de origen: reembolso_caja_chica; turismo_espacial; ref GDL-CX-204; pilot de innovación."
todo_el_tiempo,2021-12,P0045,P0239,"['SOBORNO', 'DONATIVO_CRUZADO', 'REEMBOLSO_DUDOSO']",reembolso_caja_chica criptodonativo expediente CDMX-AI-887 ajuste inmediato,reembolso_caja_chica | criptodonativo | expediente CDMX-AI-887 | ajuste inmediato,3,18867.75,"En la ventana 'todo_el_tiempo', durante 2021-12 el subordinado P0239 envió 3 pagos al manager P0045 etiquetados como 'SOBORNO, DONATIVO_CRUZADO, REEMBOLSO_DUDOSO', acumulando 18,867.75 en monto total. Conceptos crudos detectados: reembolso_caja_chica criptodonativo expediente CDMX-AI-887 ajuste inmediato. Descripciones de origen: reembolso_caja_chica | criptodonativo | expediente CDMX-AI-887 | ajuste inmediato."
todo_el_tiempo,2022-10,P0078,P0118,"['SOBORNO', 'VIATICOS_LUJOSOS', 'DONATIVO_CRUZADO']",viatico reciclaje-oceanico expediente CDMX-AI-887 due diligence,viatico | reciclaje-oceanico | expediente CDMX-AI-887 | due diligence,3,17505.75,"En la ventana 'todo_el_tiempo', durante 2022-10 el subordinado P0118 envió 3 pagos al manager P0078 etiquetados como 'SOBORNO, VIATICOS_LUJOSOS, DONATIVO_CRUZADO', acumulando 17,505.75 en monto total. Conceptos crudos detectados: viatico reciclaje-oceanico expediente CDMX-AI-887 due diligence. Descripciones de origen: viatico | reciclaje-oceanico | expediente CDMX-AI-887 | due diligence."
todo_el_tiempo,2024-10,P0099,P0033,"['SOBORNO', 'DONATIVO_CRUZADO', 'NOMINA_PARALELA']",bono_excepcional criptodonativo expediente PUE-HR-992 observatorio ciudadano,bono_excepcional | criptodonativo | expediente PUE-HR-992 | observatorio ciudadano,3,16331.07,"En la ventana 'todo_el_tiempo', durante 2024-10 el subordinado P0033 envió 3 pagos al manager P0099 etiquetados como 'SOBORNO, DONATIVO_CRUZADO, NOMINA_PARALELA', acumulando 16,331.07 en monto total. Conceptos crudos detectados: bono_excepcional criptodonativo expediente PUE-HR-992 observatorio ciudadano. Descripciones de origen: bono_excepcional | criptodonativo | expediente PUE-HR-992 | observatorio ciudadano."
todo_el_tiempo,2020-12,P0140,P0073,"['SOBORNO', 'VIATICOS_LUJOSOS', 'DONATIVO_CRUZADO']",viatico realidad_mixta expediente CDMX-AI-887 mise jour,viatico | realidad_mixta | expediente CDMX-AI-887 | mise à jour,3,12421.5,"En la ventana 'todo_el_tiempo', durante 2020-12 el subordinado P0073 envió 3 pagos al manager P0140 etiquetados como 'SOBORNO, VIATICOS_LUJOSOS, DONATIVO_CRUZADO', acumulando 12,421.50 en monto total. Conceptos crudos detectados: viatico realidad_mixta expediente CDMX-AI-887 mise jour. Descripciones de origen: viatico | realidad_mixta | expediente CDMX-AI-887 | mise à jour."
todo_el_tiempo,2020-04,P0216,P0169,"['SOBORNO', 'VIATICOS_LUJOSOS', 'DONATIVO_CRUZADO']",viatico realidad_mixta (YUC-SUST-038) [mise jour],viatico - realidad_mixta (YUC-SUST-038) [mise à jour],3,4708.9800000000005,"En la ventana 'todo_el_tiempo', durante 2020-04 el subordinado P0169 envió 3 pagos al manager P0216 etiquetados como 'SOBORNO, VIATICOS_LUJOSOS, DONATIVO_CRUZADO', acumulando 4,708.98 en monto total. Conceptos crudos detectados: viatico realidad_mixta (YUC-SUST-038) [mise jour]. Descripciones de origen: viatico - realidad_mixta (YUC-SUST-038) [mise à jour]."
todo_el_tiempo,2024-04,P0227,P0235,"['SOBORNO', 'DONATIVO_CRUZADO', 'REEMBOLSO_DUDOSO']",reembolso_caja_chica crowdfunding_maker ref PUE-HR-992 mise jour,reembolso_caja_chica; crowdfunding_maker; ref PUE-HR-992; mise à jour,3,4590.18,"En la ventana 'todo_el_tiempo', durante 2024-04 el subordinado P0235 envió 3 pagos al manager P0227 etiquetados como 'SOBORNO, DONATIVO_CRUZADO, REEMBOLSO_DUDOSO', acumulando 4,590.18 en monto total. Conceptos crudos detectados: reembolso_caja_chica crowdfunding_maker ref PUE-HR-992 mise jour. Descripciones de origen: reembolso_caja_chica; crowdfunding_maker; ref PUE-HR-992; mise à jour."
todo_el_tiempo,2021-10,P0014,P0181,"['SOBORNO', 'CONSULTORIA_FANTASMA', 'DONATIVO_CRUZADO']",consultoria programa_neuroliderazgo expediente MTY-FIN-778 due diligence,consultoria | programa_neuroliderazgo | expediente MTY-FIN-778 | due diligence,3,3905.67,"En la ventana 'todo_el_tiempo', durante 2021-10 el subordinado P0181 envió 3 pagos al manager P0014 etiquetados como 'SOBORNO, CONSULTORIA_FANTASMA, DONATIVO_CRUZADO', acumulando 3,905.67 en monto total. Conceptos crudos detectados: consultoria programa_neuroliderazgo expediente MTY-FIN-778 due diligence. Descripciones de origen: consultoria | programa_neuroliderazgo | expediente MTY-FIN-778 | due diligence."
todo_el_tiempo,2021-12,P0167,P0137,"['SOBORNO', 'DONATIVO_CRUZADO', 'NOMINA_PARALELA']",bono_excepcional criptodonativo expediente MTY-FIN-778 due diligence,bono_excepcional | criptodonativo | expediente MTY-FIN-778 | due diligence,3,3656.79,"En la ventana 'todo_el_tiempo', durante 2021-12 el subordinado P0137 envió 3 pagos al manager P0167 etiquetados como 'SOBORNO, DONATIVO_CRUZADO, NOMINA_PARALELA', acumulando 3,656.79 en monto total. Conceptos crudos detectados: bono_excepcional criptodonativo expediente MTY-FIN-778 due diligence. Descripciones de origen: bono_excepcional | criptodonativo | expediente MTY-FIN-778 | due diligence."
todo_el_tiempo,2023-04,P0180,P0066,"['SOBORNO', 'DONATIVO_CRUZADO', 'REEMBOLSO_DUDOSO']",reembolso_caja_chica alianza_estrategica expediente CDMX-AI-887 urgent follow-up,reembolso_caja_chica | alianza_estrategica | expediente CDMX-AI-887 | urgent follow-up,3,3213.33,"En la ventana 'todo_el_tiempo', durante 2023-04 el subordinado P0066 envió 3 pagos al manager P0180 etiquetados como 'SOBORNO, DONATIVO_CRUZADO, REEMBOLSO_DUDOSO', acumulando 3,213.33 en monto total. Conceptos crudos detectados: reembolso_caja_chica alianza_estrategica expediente CDMX-AI-887 urgent follow-up. Descripciones de origen: reembolso_caja_chica | alianza_estrategica | expediente CDMX-AI-887 | urgent follow-up."
todo_el_tiempo,2023-06,P0226,P0164,"['SOBORNO', 'DONATIVO_CRUZADO', 'NOMINA_PARALELA']",bono_excepcional criptodonativo expediente CDMX-AI-887 due diligence,bono_excepcional | criptodonativo | expediente CDMX-AI-887 | due diligence,3,2927.31,"En la ventana 'todo_el_tiempo', durante 2023-06 el subordinado P0164 envió 3 pagos al manager P0226 etiquetados como 'SOBORNO, DONATIVO_CRUZADO, NOMINA_PARALELA', acumulando 2,927.31 en monto total. Conceptos crudos detectados: bono_excepcional criptodonativo expediente CDMX-AI-887 due diligence. Descripciones de origen: bono_excepcional | criptodonativo | expediente CDMX-AI-887 | due diligence."
todo_el_tiempo,2022-02,P0012,P0054,"['SOBORNO', 'DONATIVO_CRUZADO']",donativo festival_culinario ref NLE-COMP-552 due diligence,donativo; festival_culinario; ref NLE-COMP-552; due diligence,2,164673.62,"En la ventana 'todo_el_tiempo', durante 2022-02 el subordinado P0054 envió 2 pagos al manager P0012 etiquetados como 'SOBORNO, DONATIVO_CRUZADO', acumulando 164,673.62 en monto total. Conceptos crudos detectados: donativo festival_culinario ref NLE-COMP-552 due diligence. Descripciones de origen: donativo; festival_culinario; ref NLE-COMP-552; due diligence."
todo_el_tiempo,2025-11,P0121,P0090,"['SOBORNO', 'VIATICOS_LUJOSOS']",viatico circuito_movilidad ref GDL-CX-204 pilot de innovación,viatico; circuito_movilidad; ref GDL-CX-204; pilot de innovación,2,164578.76,"En la ventana 'todo_el_tiempo', durante 2025-11 el subordinado P0090 envió 2 pagos al manager P0121 etiquetados como 'SOBORNO, VIATICOS_LUJOSOS', acumulando 164,578.76 en monto total. Conceptos crudos detectados: viatico circuito_movilidad ref GDL-CX-204 pilot de innovación. Descripciones de origen: viatico; circuito_movilidad; ref GDL-CX-204; pilot de innovación."
todo_el_tiempo,2021-06,P0092,P0041,"['SOBORNO', 'DONATIVO_CRUZADO']",campana_multicultural criptodonativo expediente GDL-CX-204 ajuste inmediato,campana_multicultural | criptodonativo | expediente GDL-CX-204 | ajuste inmediato,2,148698.08,"En la ventana 'todo_el_tiempo', durante 2021-06 el subordinado P0041 envió 2 pagos al manager P0092 etiquetados como 'SOBORNO, DONATIVO_CRUZADO', acumulando 148,698.08 en monto total. Conceptos crudos detectados: campana_multicultural criptodonativo expediente GDL-CX-204 ajuste inmediato. Descripciones de origen: campana_multicultural | criptodonativo | expediente GDL-CX-204 | ajuste inmediato."
